Game ID,Round,Winner,Loser,Crash,Timeout,Map,Final Frame,Game End Type,W Score,L Score,W-l/Max,W 55,W 1000,W 10000,L 55,L 1000,L 10000,W Address,L Address,Start,Finish
4819,61,Locutus,AITP,-,-,(2)Destination.scx,13673,NORMAL,31402,13621,0.56624,0,0,0,0,0,0,192.168.1.109,192.168.1.112,2019-10-14T13:13:12Z,2019-10-14T13:14:32Z
4820,61,AITP,ZZZKBot,-,-,(2)Destination.scx,25329,NORMAL,62862,31385,0.50073,1,0,0,3,0,0,192.168.1.115,192.168.1.106,2019-10-14T13:13:48Z,2019-10-14T13:15:53Z
4821,61,DaQin,Microwave,-,-,(2)Destination.scx,15316,NORMAL,32141,15199,0.52711,0,0,0,0,0,0,192.168.1.114,192.168.1.110,2019-10-14T13:14:35Z,2019-10-14T13:16:25Z
4822,61,DaQin,Steamhammer,-,-,(2)Destination.scx,36427,NORMAL,158343,195286,-0.18917,1,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-14T13:15:18Z,2019-10-14T13:19:14Z
4823,61,DaQin,BunkerBoxeR,-,-,(2)Destination.scx,13580,NORMAL,26761,7323,0.72636,0,0,0,0,0,0,192.168.1.105,192.168.1.109,2019-10-14T13:16:00Z,2019-10-14T13:17:13Z
4824,61,DaQin,Locutus,-,-,(2)Destination.scx,28553,NORMAL,93086,43327,0.53455,0,0,0,1,0,0,192.168.1.107,192.168.1.113,2019-10-14T13:16:40Z,2019-10-14T13:19:40Z
4825,61,ZZZKBot,DaQin,-,-,(2)Destination.scx,10139,NORMAL,11167,6233,0.44184,0,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T13:17:25Z,2019-10-14T13:18:29Z
4826,61,Steamhammer,Microwave,-,-,(2)Destination.scx,26042,NORMAL,59237,33860,0.42840,0,0,0,4,0,0,192.168.1.114,192.168.1.115,2019-10-14T13:18:07Z,2019-10-14T13:20:38Z
4827,61,Microwave,BunkerBoxeR,-,-,(2)Destination.scx,5985,NORMAL,6028,2175,0.63918,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T13:18:47Z,2019-10-14T13:19:42Z
4828,61,Locutus,Microwave,-,-,(2)Destination.scx,12526,NORMAL,19190,3566,0.81417,0,0,0,0,0,0,192.168.1.110,192.168.1.106,2019-10-14T13:19:28Z,2019-10-14T13:20:47Z
4829,61,Microwave,ZZZKBot,-,-,(2)Destination.scx,13456,NORMAL,21454,8185,0.61849,0,0,0,2,0,0,192.168.1.112,192.168.1.108,2019-10-14T13:20:10Z,2019-10-14T13:21:41Z
4830,61,Steamhammer,BunkerBoxeR,-,-,(2)Destination.scx,10077,NORMAL,12297,3501,0.71530,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T13:20:50Z,2019-10-14T13:21:46Z
4831,61,Locutus,Steamhammer,-,-,(2)Destination.scx,16618,NORMAL,45355,17494,0.61429,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T13:21:31Z,2019-10-14T13:22:59Z
4832,61,Steamhammer,ZZZKBot,-,-,(2)Destination.scx,18261,NORMAL,35560,12493,0.64868,0,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-14T13:22:12Z,2019-10-14T13:23:58Z
4833,61,Locutus,BunkerBoxeR,-,-,(2)Destination.scx,12650,NORMAL,22571,6693,0.70347,0,0,0,0,0,0,192.168.1.110,192.168.1.106,2019-10-14T13:22:53Z,2019-10-14T13:24:01Z
4834,61,ZZZKBot,BunkerBoxeR,-,-,(2)Destination.scx,5644,NORMAL,4832,1911,0.60451,0,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-14T13:23:35Z,2019-10-14T13:24:22Z
4835,61,Locutus,ZZZKBot,-,-,(2)Destination.scx,11131,NORMAL,13717,3353,0.75556,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T13:24:16Z,2019-10-14T13:25:17Z
4836,62,PurpleWave,McRave,-,McRave,(2)HeartbreakRidge.scx,19160,NORMAL,48056,42012,0.12577,0,0,0,320,0,0,192.168.1.105,192.168.1.109,2019-10-14T14:04:58Z,2019-10-14T14:11:55Z
4837,62,PurpleWave,Iron,-,-,(2)HeartbreakRidge.scx,24771,NORMAL,63829,35378,0.44574,0,0,0,0,0,0,192.168.1.115,192.168.1.114,2019-10-14T14:05:40Z,2019-10-14T14:14:04Z
4838,62,BananaBrain,PurpleWave,-,-,(2)HeartbreakRidge.scx,20555,NORMAL,70284,32818,0.53307,0,0,0,13,0,0,192.168.1.110,192.168.1.106,2019-10-14T14:06:23Z,2019-10-14T14:13:20Z
4839,62,PurpleWave,XiaoYi,-,-,(2)HeartbreakRidge.scx,17238,NORMAL,47574,12876,0.72935,0,0,0,0,0,0,192.168.1.108,192.168.1.112,2019-10-14T14:07:09Z,2019-10-14T14:12:56Z
4840,62,PurpleWave,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,15595,NORMAL,31051,7644,0.75382,0,0,0,0,0,0,192.168.1.113,192.168.1.107,2019-10-14T14:07:49Z,2019-10-14T14:13:00Z
4841,62,PurpleWave,AITP,-,-,(2)HeartbreakRidge.scx,16122,NORMAL,40035,19025,0.52479,0,0,0,0,0,0,192.168.1.116,192.168.1.111,2019-10-14T14:08:32Z,2019-10-14T14:14:00Z
4842,62,PurpleWave,DaQin,-,-,(2)HeartbreakRidge.scx,14200,NORMAL,32937,15944,0.51592,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:12:13Z,2019-10-14T14:16:43Z
4843,62,PurpleWave,Microwave,-,-,(2)HeartbreakRidge.scx,8589,NORMAL,9132,2633,0.71167,0,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-14T14:13:14Z,2019-10-14T14:16:11Z
4844,62,PurpleWave,Steamhammer,-,-,(2)HeartbreakRidge.scx,16742,NORMAL,31136,17854,0.42658,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:13:59Z,2019-10-14T14:19:09Z
4845,62,PurpleWave,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,19656,NORMAL,35284,12363,0.64961,0,0,0,0,0,0,192.168.1.110,192.168.1.106,2019-10-14T14:14:38Z,2019-10-14T14:20:42Z
4846,62,PurpleWave,Locutus,-,-,(2)HeartbreakRidge.scx,17455,NORMAL,46747,20959,0.55165,0,0,0,0,0,0,192.168.1.111,192.168.1.116,2019-10-14T14:15:18Z,2019-10-14T14:21:02Z
4847,62,PurpleWave,ZZZKBot,-,-,(2)HeartbreakRidge.scx,13146,NORMAL,19258,5905,0.69337,0,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-14T14:16:03Z,2019-10-14T14:20:17Z
4848,62,Iron,McRave,-,McRave,(2)HeartbreakRidge.scx,14696,NORMAL,13680,35776,-0.61762,321,0,0,0,0,0,192.168.1.112,192.168.1.108,2019-10-14T14:16:43Z,2019-10-14T14:21:04Z
4849,62,BananaBrain,McRave,-,McRave,(2)HeartbreakRidge.scx,16029,NORMAL,17618,16665,0.05409,321,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:17:25Z,2019-10-14T14:22:35Z
4850,62,McRave,XiaoYi,-,-,(2)HeartbreakRidge.scx,12340,NORMAL,22532,7024,0.68827,0,0,0,0,0,0,192.168.1.113,192.168.1.107,2019-10-14T14:19:27Z,2019-10-14T14:22:00Z
4851,62,McRave,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,14851,NORMAL,20039,8731,0.56430,0,0,0,0,0,0,192.168.1.115,192.168.1.114,2019-10-14T14:20:34Z,2019-10-14T14:23:32Z
4852,62,AITP,McRave,-,McRave,(2)HeartbreakRidge.scx,16773,NORMAL,25894,33083,-0.21730,320,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T14:21:16Z,2019-10-14T14:26:32Z
4853,62,McRave,DaQin,-,-,(2)HeartbreakRidge.scx,16122,NORMAL,35235,19901,0.43519,1,0,0,0,0,0,192.168.1.108,192.168.1.116,2019-10-14T14:21:59Z,2019-10-14T14:24:56Z
4854,62,Microwave,McRave,-,-,(2)HeartbreakRidge.scx,12092,NORMAL,16453,4274,0.74023,0,0,0,0,0,0,192.168.1.112,192.168.1.111,2019-10-14T14:22:41Z,2019-10-14T14:24:35Z
4855,62,Steamhammer,McRave,-,McRave,(2)HeartbreakRidge.scx,14324,NORMAL,13630,24477,-0.44315,321,0,0,0,0,0,192.168.1.113,192.168.1.107,2019-10-14T14:23:23Z,2019-10-14T14:28:14Z
4856,62,BunkerBoxeR,McRave,-,-,(2)HeartbreakRidge.scx,86402,NORMAL,34099,3432,0.89935,0,0,0,95,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:24:09Z,2019-10-14T14:36:57Z
4857,62,Locutus,McRave,-,-,(2)HeartbreakRidge.scx,14200,NORMAL,33714,13701,0.59361,1,0,0,0,0,0,192.168.1.115,192.168.1.114,2019-10-14T14:24:52Z,2019-10-14T14:27:24Z
4858,62,ZZZKBot,McRave,-,McRave,(2)HeartbreakRidge.scx,21547,NORMAL,20312,29392,-0.30893,320,0,0,0,0,0,192.168.1.111,192.168.1.112,2019-10-14T14:25:34Z,2019-10-14T14:31:58Z
4859,62,BananaBrain,Iron,-,-,(2)HeartbreakRidge.scx,16773,NORMAL,38973,14172,0.63636,1,0,0,1,0,0,192.168.1.108,192.168.1.116,2019-10-14T14:26:18Z,2019-10-14T14:29:35Z
4860,62,XiaoYi,Iron,-,-,(2)HeartbreakRidge.scx,42348,NORMAL,163141,135795,0.16762,157,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T14:27:00Z,2019-10-14T14:41:11Z
4861,62,Iron,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,12991,NORMAL,13498,2922,0.78352,0,0,0,0,0,0,192.168.1.114,192.168.1.115,2019-10-14T14:27:42Z,2019-10-14T14:29:36Z
4862,62,Iron,AITP,-,-,(2)HeartbreakRidge.scx,17424,NORMAL,32835,11674,0.64446,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:28:31Z,2019-10-14T14:30:29Z
4863,62,DaQin,Iron,-,-,(2)HeartbreakRidge.scx,20803,NORMAL,54815,29808,0.45621,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T14:29:52Z,2019-10-14T14:32:44Z
4864,62,Iron,Microwave,-,-,(2)HeartbreakRidge.scx,22632,NORMAL,59782,18204,0.69549,0,0,0,1,0,0,192.168.1.114,192.168.1.115,2019-10-14T14:30:33Z,2019-10-14T14:33:14Z
4865,62,Steamhammer,Iron,-,-,(2)HeartbreakRidge.scx,13146,NORMAL,12473,4561,0.63433,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:31:23Z,2019-10-14T14:32:27Z
4866,62,Iron,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,14944,NORMAL,20696,5387,0.73971,0,0,0,0,0,0,192.168.1.112,192.168.1.111,2019-10-14T14:32:15Z,2019-10-14T14:33:29Z
4867,62,Locutus,Iron,-,-,(2)HeartbreakRidge.scx,16494,NORMAL,42645,16511,0.61283,0,0,0,0,0,0,192.168.1.113,192.168.1.107,2019-10-14T14:32:54Z,2019-10-14T14:34:29Z
4868,62,Iron,ZZZKBot,-,-,(2)HeartbreakRidge.scx,14231,NORMAL,23259,7858,0.66215,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T14:33:39Z,2019-10-14T14:35:01Z
4869,62,XiaoYi,BananaBrain,-,BananaBrain,(2)HeartbreakRidge.scx,17920,NORMAL,33358,32944,0.01241,321,0,0,0,0,0,192.168.1.112,192.168.1.115,2019-10-14T14:34:23Z,2019-10-14T14:38:45Z
4870,62,UAlbertaBot,BananaBrain,-,BananaBrain,(2)HeartbreakRidge.scx,17579,NORMAL,16493,27723,-0.40508,320,0,0,0,0,0,192.168.1.114,192.168.1.111,2019-10-14T14:34:59Z,2019-10-14T14:39:28Z
4871,62,BananaBrain,AITP,-,-,(2)HeartbreakRidge.scx,17703,NORMAL,45344,17206,0.62055,5,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:35:37Z,2019-10-14T14:39:27Z
4872,62,DaQin,BananaBrain,-,-,(2)HeartbreakRidge.scx,16618,NORMAL,39034,22101,0.43380,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T14:36:21Z,2019-10-14T14:39:10Z
4873,62,BananaBrain,Microwave,-,-,(2)HeartbreakRidge.scx,18416,NORMAL,47677,17602,0.63081,0,0,0,0,0,0,192.168.1.105,192.168.1.109,2019-10-14T14:37:09Z,2019-10-14T14:40:28Z
4874,62,BananaBrain,Steamhammer,-,-,(2)HeartbreakRidge.scx,11317,NORMAL,16824,5866,0.65133,0,0,0,0,0,0,192.168.1.115,192.168.1.112,2019-10-14T14:38:58Z,2019-10-14T14:40:53Z
4875,62,BananaBrain,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,16618,NORMAL,34217,11423,0.66616,0,0,0,0,0,0,192.168.1.108,192.168.1.116,2019-10-14T14:39:41Z,2019-10-14T14:42:49Z
4876,62,Locutus,BananaBrain,-,-,(2)HeartbreakRidge.scx,16432,NORMAL,42626,20046,0.52972,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:40:24Z,2019-10-14T14:43:18Z
4877,62,BananaBrain,ZZZKBot,-,-,(2)HeartbreakRidge.scx,11007,NORMAL,18715,6025,0.67807,0,0,0,0,0,0,192.168.1.111,192.168.1.114,2019-10-14T14:41:06Z,2019-10-14T14:43:00Z
4878,62,XiaoYi,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,19935,NORMAL,28368,5238,0.81536,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:41:47Z,2019-10-14T14:43:57Z
4879,62,XiaoYi,AITP,-,-,(2)HeartbreakRidge.scx,23903,NORMAL,68927,37447,0.45672,0,0,0,1,0,0,192.168.1.112,192.168.1.115,2019-10-14T14:42:30Z,2019-10-14T14:44:53Z
4880,62,DaQin,XiaoYi,-,-,(2)HeartbreakRidge.scx,21423,NORMAL,84897,27943,0.67086,0,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T14:43:17Z,2019-10-14T14:46:00Z
4881,62,Microwave,XiaoYi,-,-,(2)HeartbreakRidge.scx,11503,NORMAL,12345,5015,0.59376,0,0,0,1,0,0,192.168.1.108,192.168.1.116,2019-10-14T14:43:56Z,2019-10-14T14:45:20Z
4882,62,Steamhammer,XiaoYi,-,-,(2)HeartbreakRidge.scx,19811,NORMAL,45850,23019,0.49795,1,0,0,0,0,0,192.168.1.111,192.168.1.114,2019-10-14T14:44:37Z,2019-10-14T14:46:27Z
4883,62,XiaoYi,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,13704,NORMAL,18961,5439,0.71315,0,0,0,0,0,0,192.168.1.113,192.168.1.107,2019-10-14T14:45:15Z,2019-10-14T14:46:36Z
4884,62,Locutus,XiaoYi,-,-,(2)HeartbreakRidge.scx,11937,NORMAL,19568,7242,0.62991,0,0,0,4,0,0,192.168.1.105,192.168.1.109,2019-10-14T14:46:00Z,2019-10-14T14:47:22Z
4885,62,ZZZKBot,XiaoYi,-,-,(2)HeartbreakRidge.scx,11875,NORMAL,15626,6707,0.57078,0,0,0,0,0,0,192.168.1.112,192.168.1.115,2019-10-14T14:46:32Z,2019-10-14T14:48:11Z
4886,62,AITP,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,19532,NORMAL,32457,11995,0.63043,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T14:47:28Z,2019-10-14T14:50:25Z
4887,62,DaQin,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,12681,NORMAL,17737,2798,0.84225,0,0,0,0,0,0,192.168.1.110,192.168.1.106,2019-10-14T14:48:07Z,2019-10-14T14:50:16Z
4888,62,UAlbertaBot,Microwave,-,-,(2)HeartbreakRidge.scx,12588,NORMAL,9283,5045,0.45653,0,0,0,1,0,0,192.168.1.111,192.168.1.114,2019-10-14T14:48:52Z,2019-10-14T14:50:50Z
4889,62,Steamhammer,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,9209,NORMAL,9359,3383,0.63853,0,0,0,0,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:49:30Z,2019-10-14T14:50:41Z
4890,62,UAlbertaBot,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,9209,NORMAL,10327,4101,0.60289,0,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:50:14Z,2019-10-14T14:51:29Z
4891,62,Locutus,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,16401,NORMAL,37254,17563,0.52856,0,0,0,0,0,0,192.168.1.115,192.168.1.112,2019-10-14T14:50:57Z,2019-10-14T14:53:10Z
4892,62,ZZZKBot,UAlbertaBot,-,-,(2)HeartbreakRidge.scx,7690,NORMAL,9201,3233,0.64863,0,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T14:51:38Z,2019-10-14T14:52:41Z
4893,62,DaQin,AITP,-,-,(2)HeartbreakRidge.scx,21640,NORMAL,86241,35348,0.59013,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T14:52:17Z,2019-10-14T14:54:52Z
4894,62,Microwave,AITP,-,-,(2)HeartbreakRidge.scx,20090,NORMAL,32585,18891,0.42025,0,0,0,4,0,0,192.168.1.107,192.168.1.113,2019-10-14T14:53:04Z,2019-10-14T14:55:46Z
4895,62,Steamhammer,AITP,-,-,(2)HeartbreakRidge.scx,21423,NORMAL,50114,22189,0.55723,0,0,0,0,0,0,192.168.1.111,192.168.1.114,2019-10-14T14:53:43Z,2019-10-14T14:55:42Z
4896,62,BunkerBoxeR,AITP,AITP,-,(2)HeartbreakRidge.scx,18044,STARCRAFT_CRASH,13875,25247,-0.45043,3,0,0,0,0,0,192.168.1.109,192.168.1.105,2019-10-14T14:54:24Z,2019-10-14T14:56:40Z
4897,62,Locutus,AITP,-,-,(2)HeartbreakRidge.scx,13828,NORMAL,30239,12195,0.59671,0,0,0,0,0,0,192.168.1.106,192.168.1.110,2019-10-14T14:55:04Z,2019-10-14T14:56:21Z
4898,62,AITP,ZZZKBot,-,-,(2)HeartbreakRidge.scx,23035,NORMAL,50613,20523,0.59451,0,0,0,0,0,0,192.168.1.112,192.168.1.115,2019-10-14T14:55:49Z,2019-10-14T14:57:41Z
4899,62,DaQin,Microwave,-,-,(2)HeartbreakRidge.scx,14479,NORMAL,32420,14355,0.55722,0,0,0,2,0,0,192.168.1.108,192.168.1.116,2019-10-14T14:56:29Z,2019-10-14T14:58:11Z
4900,62,DaQin,Steamhammer,-,-,(2)HeartbreakRidge.scx,22136,NORMAL,74288,49986,0.32713,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T14:57:13Z,2019-10-14T14:59:18Z
4901,62,DaQin,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,17703,NORMAL,30733,14182,0.53854,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-14T14:57:55Z,2019-10-14T14:59:27Z
4902,62,Locutus,DaQin,-,-,(2)HeartbreakRidge.scx,10139,NORMAL,15634,7939,0.49220,0,0,0,0,0,0,192.168.1.110,192.168.1.105,2019-10-14T14:58:40Z,2019-10-14T14:59:47Z
4903,62,ZZZKBot,DaQin,-,-,(2)HeartbreakRidge.scx,7628,NORMAL,7857,4253,0.45870,0,0,0,0,0,0,192.168.1.109,192.168.1.106,2019-10-14T14:59:22Z,2019-10-14T15:00:23Z
4904,62,Microwave,Steamhammer,-,-,(2)HeartbreakRidge.scx,7132,NORMAL,5270,3744,0.28956,0,0,0,0,0,0,192.168.1.115,192.168.1.112,2019-10-14T15:00:09Z,2019-10-14T15:01:10Z
4905,62,Microwave,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,5675,NORMAL,5410,1875,0.65342,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T15:00:49Z,2019-10-14T15:01:42Z
4906,62,Locutus,Microwave,-,-,(2)HeartbreakRidge.scx,14293,NORMAL,22579,8222,0.63586,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T15:01:29Z,2019-10-14T15:02:55Z
4907,62,ZZZKBot,Microwave,-,-,(2)HeartbreakRidge.scx,20214,NORMAL,24567,21744,0.11491,0,0,0,0,0,0,192.168.1.111,192.168.1.107,2019-10-14T15:02:16Z,2019-10-14T15:04:13Z
4908,62,Steamhammer,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,12123,NORMAL,12545,5697,0.54587,0,0,0,0,0,0,192.168.1.105,192.168.1.110,2019-10-14T15:02:50Z,2019-10-14T15:03:58Z
4909,62,Locutus,Steamhammer,-,-,(2)HeartbreakRidge.scx,14200,NORMAL,34346,12020,0.65003,0,0,0,0,0,0,192.168.1.109,192.168.1.106,2019-10-14T15:03:34Z,2019-10-14T15:04:52Z
4910,62,Steamhammer,ZZZKBot,-,-,(2)HeartbreakRidge.scx,21237,NORMAL,37136,15931,0.57101,0,0,0,0,0,0,192.168.1.112,192.168.1.115,2019-10-14T15:04:15Z,2019-10-14T15:06:23Z
4911,62,Locutus,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,12991,NORMAL,23213,6523,0.71899,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T15:04:59Z,2019-10-14T15:06:09Z
4912,62,ZZZKBot,BunkerBoxeR,-,-,(2)HeartbreakRidge.scx,6233,NORMAL,5070,2299,0.54655,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T15:05:43Z,2019-10-14T15:06:31Z
4913,62,Locutus,ZZZKBot,-,-,(2)HeartbreakRidge.scx,13456,NORMAL,25763,10211,0.60366,0,0,0,0,0,0,192.168.1.110,192.168.1.105,2019-10-14T15:06:23Z,2019-10-14T15:07:37Z
4914,63,PurpleWave,McRave,-,McRave,(3)Aztec.scx,19067,NORMAL,31559,44560,-0.29176,320,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-14T15:07:56Z,2019-10-14T15:15:22Z
4915,63,PurpleWave,Iron,-,-,(3)Aztec.scx,22260,NORMAL,69212,34341,0.50383,0,0,0,0,0,0,192.168.1.109,192.168.1.106,2019-10-14T15:08:40Z,2019-10-14T15:16:03Z
4916,63,PurpleWave,BananaBrain,-,-,(3)Aztec.scx,11348,NORMAL,19576,8734,0.55384,0,0,0,0,0,0,192.168.1.108,192.168.1.116,2019-10-14T15:09:21Z,2019-10-14T15:13:01Z
4917,63,PurpleWave,XiaoYi,-,-,(3)Aztec.scx,15068,NORMAL,37505,8300,0.77870,0,0,0,0,0,0,192.168.1.115,192.168.1.112,2019-10-14T15:10:07Z,2019-10-14T15:15:28Z
4918,63,PurpleWave,UAlbertaBot,-,-,(3)Aztec.scx,15440,NORMAL,34036,9389,0.72415,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T15:10:48Z,2019-10-14T15:15:43Z
4919,63,PurpleWave,AITP,-,-,(3)Aztec.scx,13704,NORMAL,27245,6721,0.75331,0,0,0,0,0,0,192.168.1.110,192.168.1.105,2019-10-14T15:11:28Z,2019-10-14T15:16:13Z
4920,63,PurpleWave,DaQin,-,-,(3)Aztec.scx,31498,NORMAL,137620,84016,0.38951,0,0,0,0,0,0,192.168.1.108,192.168.1.116,2019-10-14T15:13:19Z,2019-10-14T15:23:08Z
4921,63,PurpleWave,Microwave,-,-,(3)Aztec.scx,21423,NORMAL,43704,22245,0.49101,2,0,0,0,0,0,192.168.1.107,192.168.1.111,2019-10-14T15:15:30Z,2019-10-14T15:22:23Z
4922,63,PurpleWave,Steamhammer,-,-,(3)Aztec.scx,25360,NORMAL,68304,45394,0.33541,0,0,0,0,0,0,192.168.1.115,192.168.1.112,2019-10-14T15:16:13Z,2019-10-14T15:24:12Z
4923,63,PurpleWave,BunkerBoxeR,-,-,(3)Aztec.scx,14324,NORMAL,22217,6689,0.69892,0,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T15:16:52Z,2019-10-14T15:21:14Z
4924,63,PurpleWave,Locutus,-,-,(3)Aztec.scx,26073,NORMAL,105260,71565,0.32011,0,0,0,0,0,0,192.168.1.109,192.168.1.106,2019-10-14T15:17:33Z,2019-10-14T15:25:52Z
4925,63,PurpleWave,ZZZKBot,-,-,(3)Aztec.scx,10604,NORMAL,11902,1877,0.84230,0,0,0,0,0,0,192.168.1.110,192.168.1.105,2019-10-14T15:18:16Z,2019-10-14T15:21:42Z
4926,63,Iron,McRave,-,McRave,(3)Aztec.scx,17207,NORMAL,25462,42766,-0.40462,0,0,0,321,0,0,192.168.1.113,192.168.1.114,2019-10-14T15:21:31Z,2019-10-14T15:27:04Z
4927,63,BananaBrain,McRave,-,-,(3)Aztec.scx,38473,NORMAL,149184,88658,0.40571,17,0,0,48,0,0,192.168.1.105,192.168.1.110,2019-10-14T15:22:13Z,2019-10-14T15:34:42Z
4928,63,McRave,XiaoYi,-,-,(3)Aztec.scx,12464,NORMAL,25638,7701,0.69963,0,0,0,6,0,0,192.168.1.107,192.168.1.111,2019-10-14T15:22:56Z,2019-10-14T15:25:50Z
4929,63,UAlbertaBot,McRave,-,-,(3)Aztec.scx,9829,NORMAL,13638,5664,0.58469,0,0,0,0,0,0,192.168.1.116,192.168.1.108,2019-10-14T15:23:40Z,2019-10-14T15:25:26Z
4930,63,McRave,AITP,-,-,(3)Aztec.scx,13270,NORMAL,26655,7929,0.70253,0,0,0,40,0,0,192.168.1.115,192.168.1.112,2019-10-14T15:24:28Z,2019-10-14T15:27:37Z
4931,63,McRave,DaQin,-,-,(3)Aztec.scx,16029,NORMAL,40890,21702,0.46926,0,0,0,26,0,0,192.168.1.116,192.168.1.108,2019-10-14T15:25:42Z,2019-10-14T15:29:19Z
4932,63,Microwave,McRave,-,-,(3)Aztec.scx,24089,NORMAL,72362,35227,0.51318,5,0,0,50,0,0,192.168.1.109,192.168.1.107,2019-10-14T15:26:25Z,2019-10-14T15:34:10Z
4933,63,Steamhammer,McRave,-,McRave,(3)Aztec.scx,18044,NORMAL,17202,27134,-0.36604,0,0,0,320,0,0,192.168.1.111,192.168.1.106,2019-10-14T15:27:09Z,2019-10-14T15:33:51Z
4934,63,McRave,BunkerBoxeR,-,-,(3)Aztec.scx,9612,NORMAL,13870,4726,0.65926,0,0,0,0,0,0,192.168.1.113,192.168.1.114,2019-10-14T15:27:52Z,2019-10-14T15:29:43Z
4935,63,Locutus,McRave,-,McRave,(3)Aztec.scx,19563,NORMAL,34737,28748,0.17241,0,0,0,320,0,0,192.168.1.112,192.168.1.115,2019-10-14T15:28:26Z,2019-10-14T15:35:15Z
4936,63,ZZZKBot,McRave,-,-,(3)Aztec.scx,8868,NORMAL,11195,4751,0.57561,0,0,0,1,0,0,192.168.1.108,192.168.1.116,2019-10-14T15:29:35Z,2019-10-14T15:31:08Z
4937,63,BananaBrain,Iron,-,-,(3)Aztec.scx,22136,NORMAL,72300,32980,0.54385,10,0,0,0,0,0,192.168.1.114,192.168.1.113,2019-10-14T15:30:18Z,2019-10-14T15:35:53Z
4938,63,XiaoYi,Iron,-,-,(3)Aztec.scx,42472,NORMAL,120539,118630,0.01584,0,0,0,27,0,0,192.168.1.108,192.168.1.116,2019-10-14T15:31:26Z,2019-10-14T15:43:16Z
4939,63,Iron,UAlbertaBot,-,-,(3)Aztec.scx,16897,NORMAL,28723,7623,0.73460,0,0,0,0,0,0,192.168.1.111,192.168.1.106,2019-10-14T15:34:09Z,2019-10-14T15:36:26Z
4940,63,Iron,AITP,-,-,(3)Aztec.scx,13487,NORMAL,17144,4247,0.75227,0,0,0,0,0,0,192.168.1.107,192.168.1.109,2019-10-14T15:34:47Z,2019-10-14T15:36:01Z
